open,high,low,close
1.6434,1.6472,1.6421999999999999,1.6468
1.647,1.6511,1.6459000000000001,1.6505
1.6505999999999998,1.6512,1.6478000000000002,1.649
1.6489,1.6501000000000001,1.6487,1.65
1.6501000000000001,1.6501000000000001,1.6484999999999999,1.6487
1.6486,1.6491,1.6481,1.6486
1.6484999999999999,1.6494,1.6484,1.6486
1.6487,1.6495,1.6480000000000001,1.6489
1.6488,1.6512,1.6487,1.6499000000000001
1.6498,1.6502,1.6487,1.649
1.6489,1.649,1.6465,1.6471
1.647,1.6475,1.6451,1.6473
1.6472,1.6472,1.6457000000000002,1.6458
1.6459000000000001,1.6465999999999998,1.6432,1.6444
1.6444999999999999,1.6481,1.6444999999999999,1.6465
1.6463999999999999,1.6501000000000001,1.6457000000000002,1.6479
1.6484,1.6507,1.6465,1.6491
1.649,1.6518000000000002,1.6488,1.6503999999999999
1.6503,1.6517,1.6492,1.6515
1.6514,1.6528,1.6503999999999999,1.6508
1.6507,1.651,1.646,1.6486
1.6484,1.6501000000000001,1.6440000000000001,1.6446
1.6447,1.6516,1.6434,1.6503
1.6502,1.6518000000000002,1.6484999999999999,1.6499000000000001
1.65,1.6533,1.6477,1.6477
1.6476,1.6487,1.6472,1.6484
1.6482999999999999,1.6508,1.6479,1.649
1.6491,1.6509,1.6482,1.6502
1.6501000000000001,1.651,1.6484,1.6493
1.6492,1.6494,1.6481,1.6482
1.6481,1.6488,1.6474,1.6477
1.6476,1.649,1.6476,1.6476
1.6475,1.6488,1.6472,1.6477
1.6478000000000002,1.6481,1.6468,1.6471
1.6472,1.6494,1.6468,1.6484999999999999
1.6484,1.65,1.6484,1.6491
1.6492,1.6507,1.6482,1.6495
1.6496,1.6528,1.6488,1.6507
1.6508,1.6553,1.6507,1.6535
1.6536,1.6554,1.6522000000000001,1.6551
1.6552,1.6566999999999998,1.6497000000000002,1.6519
1.6520000000000001,1.6548,1.651,1.6542
1.6543,1.6552,1.6532,1.6537
1.6538,1.6545,1.651,1.6518000000000002
1.6517,1.6531,1.6494,1.6507
1.6508,1.6528,1.6477,1.6526
1.6524999999999999,1.6561,1.6492,1.6536
1.6535,1.6548,1.6518000000000002,1.6519
1.6520000000000001,1.6526999999999998,1.6458,1.6458
1.6457000000000002,1.6465999999999998,1.6434,1.6465999999999998
1.6465,1.6467,1.6435,1.6447
1.6446,1.6449,1.6425,1.643
1.6429,1.6454,1.6428,1.6451
1.645,1.6453,1.6444,1.6447
1.6446,1.6449,1.6442999999999999,1.6449
1.6448,1.6453,1.6432,1.6433
1.6432,1.6438000000000001,1.6425,1.6428
1.6429,1.643,1.6367,1.637
1.6369,1.6383999999999999,1.6356000000000002,1.6377000000000002
1.6376,1.6394,1.6376,1.6383999999999999
1.6385,1.6395,1.6381999999999999,1.6393
1.6392,1.6393,1.6366,1.6379000000000001
1.6378,1.6383999999999999,1.6332,1.6345
1.6346,1.6351,1.6298,1.6303
1.6301999999999999,1.6352,1.6296,1.6345
1.6346,1.6366,1.6322999999999999,1.6352
1.6353,1.6371,1.6334,1.6364
1.6364999999999998,1.6369,1.6341,1.6345
1.6346,1.6352,1.6318000000000001,1.6335
1.6336,1.6375,1.6317,1.6320000000000001
1.6319,1.6322999999999999,1.626,1.629
1.6289,1.6298,1.6263999999999998,1.6263999999999998
1.6263,1.6274,1.623,1.6266
1.6267,1.6277,1.6255,1.6258
1.6259000000000001,1.6278000000000001,1.6252,1.627
1.6271,1.6278000000000001,1.6236000000000002,1.6236000000000002
1.6235,1.6273,1.6232,1.627
1.6216,1.6242999999999999,1.6209,1.6242
1.6242999999999999,1.6263999999999998,1.6237,1.6251
1.6252,1.6261999999999999,1.6248,1.6252
1.6251,1.6259000000000001,1.6225,1.6238000000000001
1.6239,1.6244,1.6221999999999999,1.6235
1.6234,1.6239,1.6219999999999999,1.6221999999999999
1.6223,1.6236000000000002,1.6219999999999999,1.6221
1.6219999999999999,1.6221,1.6176,1.6177000000000001
1.6176,1.6189,1.6133,1.6168
1.6167,1.6187,1.616,1.6178
1.6177000000000001,1.6193,1.6158000000000001,1.6167
1.6166,1.6171,1.615,1.6167
1.6166,1.6193,1.6164,1.6193
1.6192,1.6193,1.6172,1.6175000000000002
1.6176,1.6177000000000001,1.6139999999999999,1.6171
1.617,1.6199,1.6156000000000001,1.6186
1.6187,1.6200999999999999,1.6166,1.6179999999999999
1.6181,1.6237,1.6171,1.6223999999999998
1.6225,1.623,1.6202999999999999,1.6202999999999999
1.6204,1.6217000000000001,1.619,1.6200999999999999
1.6202,1.6207,1.6188,1.6192
1.6193,1.6217000000000001,1.6191,1.6208
1.6209,1.6216,1.6195,1.6216
1.6218,1.6218,1.6202,1.6207
1.6208,1.6221,1.6208,1.6219000000000001
1.6219999999999999,1.6225,1.6211,1.6216
1.6217000000000001,1.6246,1.6217000000000001,1.6232
1.6231,1.6246,1.6231,1.6239
1.6238000000000001,1.6257000000000001,1.6237,1.6245
1.6246,1.6248,1.6236000000000002,1.6242
1.6242999999999999,1.6248,1.6234,1.6236000000000002
1.6237,1.6238000000000001,1.6221999999999999,1.623
1.6229,1.6293,1.6219999999999999,1.6282
1.6280999999999999,1.6301999999999999,1.6263999999999998,1.6276000000000002
1.6275,1.634,1.627,1.6322999999999999
1.6322,1.6343999999999999,1.6308,1.6336
1.6335,1.6349,1.6318000000000001,1.6338
1.6337000000000002,1.6343999999999999,1.6324,1.6338
1.6339000000000001,1.6343999999999999,1.631,1.6316000000000002
1.6317,1.6349,1.6315,1.6341999999999999
1.6343,1.6377000000000002,1.6332,1.6373
1.6372,1.6394,1.6364,1.6378
1.6377000000000002,1.6385999999999998,1.635,1.6351
1.6352,1.6364999999999998,1.6349,1.6358000000000001
1.6359,1.6362,1.6341,1.6351
1.635,1.637,1.6346,1.6368
1.6367,1.6367,1.6355,1.6357
1.6358000000000001,1.6359,1.635,1.6354
1.6353,1.6364999999999998,1.6352,1.6360999999999999
1.6362,1.6404,1.6362,1.638
1.6379000000000001,1.6387,1.6355,1.6366
1.6364999999999998,1.6378,1.6355,1.6377000000000002
1.6376,1.6401,1.6362999999999999,1.6397
1.6398000000000001,1.6407,1.6385,1.6387
1.6388,1.6413,1.6387,1.6404
1.6402999999999999,1.6412,1.639,1.6398000000000001
1.6400000000000001,1.6404999999999998,1.6352,1.6354
1.6355,1.6374,1.635,1.6366
1.6364999999999998,1.643,1.6329,1.6427
1.6428,1.6442,1.6397,1.6402
1.6402999999999999,1.6446,1.6399,1.6436
1.6435,1.6446,1.6427,1.6441
1.6442,1.6453,1.641,1.6425
1.6425999999999998,1.6448,1.6415,1.6423
1.6421999999999999,1.6428,1.6389,1.6419000000000001
1.642,1.642,1.6383,1.6401
1.6402,1.642,1.6402,1.641
1.6411,1.6419000000000001,1.6401,1.6411
1.641,1.6467,1.6402999999999999,1.6417000000000002
1.6418,1.6429,1.6347,1.6357
1.6358000000000001,1.6362999999999999,1.634,1.634
1.6341,1.635,1.6324,1.6326
1.6324,1.6346,1.6318000000000001,1.6332
1.6331,1.6354,1.6322999999999999,1.6354
1.6353,1.6371,1.6353,1.6368
1.6367,1.6368,1.635,1.6352
1.6353,1.6357,1.634,1.6341999999999999
1.6341,1.6351,1.6333,1.6346
1.6347,1.6358000000000001,1.6334,1.6354
1.6355,1.6385999999999998,1.6343,1.6369
1.6368,1.6381000000000001,1.6346,1.6379000000000001
1.6378,1.6379000000000001,1.6229,1.6242999999999999
1.6240999999999999,1.6242,1.6200999999999999,1.6226
1.6225,1.6238000000000001,1.6175000000000002,1.619
1.6191,1.6199,1.6169,1.6195
1.6194,1.6219999999999999,1.6187,1.6218
1.6219000000000001,1.6231,1.6194,1.6194
1.6193,1.6208,1.6122,1.6139999999999999
1.6139000000000001,1.6139000000000001,1.6065,1.6067
1.6066,1.6082,1.6034000000000002,1.6065
1.6064,1.6082999999999998,1.6049,1.6059999999999999
1.6061,1.6072,1.6021999999999998,1.6028
1.6029,1.6069,1.6029,1.6059999999999999
1.6061,1.6071,1.6059999999999999,1.6063
1.6061999999999999,1.6064,1.6042999999999998,1.6061999999999999
1.6063,1.6066,1.6053,1.6061
1.6061999999999999,1.6061999999999999,1.6037,1.6037
1.6038000000000001,1.6046,1.5916000000000001,1.5946
1.5947,1.5967,1.5917,1.5931
1.5932,1.5944,1.592,1.5933000000000002
1.5932,1.5957,1.5929,1.5954000000000002
1.5953,1.5958,1.5943,1.5954000000000002
1.5953,1.6015000000000001,1.5952,1.6002999999999998
1.6002,1.6028,1.5989,1.6011
1.6012,1.6023,1.5981,1.5993
1.5992,1.6038000000000001,1.5981999999999998,1.5998999999999999
1.5998,1.6032,1.5989,1.6019999999999999
1.6021999999999998,1.6031,1.5998,1.6014
1.6013,1.6045,1.6005,1.6013
1.6012,1.6019,1.5983,1.5987
1.5986,1.5986,1.592,1.5958
1.5957,1.5996000000000001,1.5953,1.5993
1.599,1.6027,1.5935000000000001,1.5941999999999998
1.5943,1.6026,1.5939999999999999,1.5964
1.5963,1.5975000000000001,1.5946,1.5953
1.5954000000000002,1.5956000000000001,1.593,1.5952
1.5953,1.5957,1.593,1.5937000000000001
1.5937999999999999,1.5937999999999999,1.5927,1.5929
1.5928,1.5952,1.5925,1.5949
1.5967,1.5968,1.5851,1.5859999999999999
1.5859,1.5866,1.5816,1.5859
1.5857999999999999,1.5888,1.5800999999999998,1.5814
1.5813000000000001,1.5833,1.577,1.5792000000000002
1.5793,1.5814,1.579,1.5802
1.5800999999999998,1.5805,1.5783,1.5791
1.5792000000000002,1.5816,1.5777999999999999,1.5814
1.5815000000000001,1.5855000000000001,1.5793,1.5803
1.5802,1.5849,1.5792000000000002,1.584
1.5840999999999998,1.5886,1.5832000000000002,1.5866
1.5865,1.5913,1.5852,1.5907
1.5906,1.5907,1.5863,1.5871
1.587,1.5873,1.584,1.5844
1.5843,1.5888,1.5843,1.5863
1.5862,1.5892,1.5836999999999999,1.5838999999999999
1.584,1.5856,1.5812,1.5840999999999998
1.5842,1.5908,1.5842,1.5880999999999998
1.5882,1.592,1.5875,1.5908
1.5909,1.5923,1.5849,1.5863
1.5862,1.5884,1.5849,1.587
1.5869,1.5883,1.5846,1.5868
1.5869,1.588,1.5862,1.588
1.5878999999999999,1.5896,1.5869,1.5880999999999998
1.5883,1.5889,1.5874000000000001,1.5878999999999999
1.588,1.5887,1.5874000000000001,1.5885
1.5886,1.5892,1.5878999999999999,1.5886
1.5887,1.5913,1.5882,1.589
1.5889,1.5901999999999998,1.5877,1.5901999999999998
1.5903,1.5927,1.5896,1.5916000000000001
1.5915,1.5928,1.5912,1.5925
1.5926,1.5947,1.5917,1.5933000000000002
1.5934,1.5957,1.593,1.5939
1.5939999999999999,1.5947,1.5901999999999998,1.5918
1.5918999999999999,1.592,1.5847,1.5859999999999999
1.5859,1.5880999999999998,1.5847,1.5864
1.5863,1.5906,1.5824,1.5887
1.5888,1.5977999999999999,1.5887,1.5964
1.5963,1.5988,1.5948,1.5977000000000001
1.5976,1.5979,1.5937999999999999,1.5965
1.5966,1.5986,1.5911,1.5922
1.5918999999999999,1.5960999999999999,1.5914000000000001,1.5935000000000001
1.5936,1.5939999999999999,1.5901,1.5920999999999998
1.592,1.5957,1.5905,1.5956000000000001
1.5957,1.5957,1.5924,1.5951
1.5952,1.5953,1.5933000000000002,1.5941999999999998
1.5943,1.5954000000000002,1.5941999999999998,1.5948
1.5947,1.596,1.5944,1.596
1.5960999999999999,1.5965,1.5953,1.5958
1.5957,1.5968,1.5951,1.5965
1.5966,1.5976,1.5955,1.5969
1.5968,1.5988,1.5962,1.5977000000000001
1.5977999999999999,1.6007,1.5976,1.6007
1.6009,1.6032,1.5998999999999999,1.6029
1.603,1.603,1.6009,1.6025
1.6024,1.6032,1.6018,1.6024
1.6023,1.6038000000000001,1.6002999999999998,1.6038000000000001
1.6038999999999999,1.6076000000000001,1.6036000000000001,1.6061
1.6059999999999999,1.6085,1.6053,1.6068
1.6069,1.6096,1.6064,1.6088
1.6087,1.6104,1.6061,1.6091
1.6092,1.6117,1.6084,1.6112
1.6111,1.6125,1.6075,1.6112
1.6113,1.6113,1.601,1.6029
1.6028,1.6046,1.5972,1.5973000000000002
1.5972,1.6002,1.5944,1.5992
1.5991,1.6007,1.5963,1.6000999999999999
1.6002,1.6027,1.6000999999999999,1.6016
1.6015000000000001,1.6023,1.5981999999999998,1.5989
1.599,1.6013,1.5983,1.6005
1.6006,1.6008,1.5972,1.5979
1.5979999999999999,1.5991,1.5977000000000001,1.5981
1.5979999999999999,1.6008,1.5979999999999999,1.6006
1.6005,1.6009,1.6002,1.6004
1.6002999999999998,1.601,1.5995,1.6
1.6000999999999999,1.601,1.5981,1.5981999999999998
1.5981,1.5983,1.5953,1.5968
1.5967,1.5981999999999998,1.5955,1.5960999999999999
1.596,1.5974,1.5951,1.5958
1.5958999999999999,1.5960999999999999,1.5926,1.5931
1.5932,1.5965,1.5924,1.5932
1.5931,1.597,1.5927,1.5957
1.5956000000000001,1.5992,1.5951,1.5975000000000001
1.5974,1.5989,1.5935000000000001,1.5958999999999999
1.596,1.6023,1.5945,1.6021
1.6019999999999999,1.6021,1.5975000000000001,1.5976
1.5977000000000001,1.5988,1.5960999999999999,1.5965
1.5966,1.5987,1.5947,1.5985
1.5984,1.5996000000000001,1.5962,1.5992
1.5994000000000002,1.6013,1.5955,1.5985
1.5986,1.599,1.5943,1.5946
1.5947,1.597,1.5927,1.596
1.5958999999999999,1.5969,1.5939,1.5941
1.5939,1.5960999999999999,1.5931,1.5948
1.5949,1.5958,1.5925,1.593
1.5931,1.5963,1.5928,1.5954000000000002
1.5955,1.5955,1.5931,1.5941
1.5941999999999998,1.5941999999999998,1.591,1.5917
1.5916000000000001,1.5924,1.5887,1.5894
1.5893000000000002,1.5912,1.5882,1.5899999999999999
1.5899,1.5924,1.5887,1.5918999999999999
1.5918,1.5926,1.5911,1.5918
1.5917,1.5928,1.5916000000000001,1.5920999999999998
1.5922,1.5922,1.5903,1.5906
1.5907,1.5947,1.5894,1.592
1.5920999999999998,1.5939,1.5893000000000002,1.5901
1.5901999999999998,1.5905,1.5863,1.5883
1.5884,1.5916000000000001,1.5876000000000001,1.5904
1.5903,1.5912,1.5873,1.5882
1.5883,1.5885,1.5843,1.5845
1.5846,1.5866,1.5843,1.5845
1.5846,1.5864,1.5806,1.5843
1.5842,1.593,1.584,1.592
1.5918999999999999,1.5937000000000001,1.5888,1.5891
1.5894,1.5914000000000001,1.5859999999999999,1.5875
1.5876000000000001,1.5906,1.5875,1.5891
1.5892,1.5954000000000002,1.5889,1.5941
1.5939999999999999,1.5939999999999999,1.5913,1.5916000000000001
1.5917,1.5923,1.5905,1.5911
1.5912,1.5945,1.5911,1.5944
1.5945,1.5945,1.5945,1.5945
1.5927,1.5937999999999999,1.5922,1.5932
1.5931,1.5939,1.592,1.5929
1.593,1.5981999999999998,1.5929,1.5979
1.5979999999999999,1.6005,1.5979,1.5986
1.5987,1.5994000000000002,1.5979999999999999,1.5992
1.5993,1.5993,1.5971,1.5981
1.5981999999999998,1.5992,1.5975000000000001,1.5989
1.599,1.6006,1.5985,1.6006
1.6007,1.6023,1.5967,1.5972
1.5971,1.5971,1.5926,1.5937000000000001
1.5937999999999999,1.5979999999999999,1.5937000000000001,1.5977999999999999
1.5979,1.6004,1.5968,1.5976
1.5977000000000001,1.5977000000000001,1.5933000000000002,1.5941999999999998
1.5943,1.595,1.5920999999999998,1.595
1.5951,1.5956000000000001,1.5925,1.5925
1.5926,1.5958999999999999,1.5904,1.5954000000000002
1.5953,1.5960999999999999,1.5925,1.5943
1.5944,1.5945,1.5901999999999998,1.5923
1.5924,1.5962,1.5920999999999998,1.5941999999999998
1.5941,1.5963,1.5932,1.5937000000000001
1.5936,1.5955,1.5926,1.5939999999999999
1.5937999999999999,1.5944,1.5935000000000001,1.5941999999999998
1.5941,1.5941,1.5931,1.5934
1.5933000000000002,1.5941,1.5931,1.5933000000000002
1.5932,1.5936,1.5928,1.593
1.593,1.5949,1.593,1.5946
1.5946,1.5958999999999999,1.5935000000000001,1.5941999999999998
1.5941999999999998,1.596,1.5936,1.5953
1.5954000000000002,1.5974,1.5951,1.5965
1.5964,1.5984,1.5956000000000001,1.5973000000000002
1.5972,1.5977999999999999,1.5963,1.5973000000000002
1.5972,1.5998,1.597,1.5996000000000001
1.5996000000000001,1.6002999999999998,1.5962,1.5976
1.5977000000000001,1.6042999999999998,1.5976,1.6032
1.6032,1.6046,1.5937999999999999,1.596
1.5958999999999999,1.597,1.5946,1.5957
1.5958,1.596,1.591,1.5918999999999999
1.5917,1.5917,1.5876000000000001,1.5896
1.5895000000000001,1.5915,1.5884,1.5901999999999998
1.5903,1.5920999999999998,1.5887,1.5914000000000001
1.5915,1.5937999999999999,1.5911,1.5933000000000002
1.5932,1.5941,1.5903,1.5903
1.5901999999999998,1.5937999999999999,1.5901999999999998,1.5918999999999999
1.5918,1.5920999999999998,1.5897999999999999,1.5899999999999999
1.5901,1.592,1.5897999999999999,1.5911
